index,[2023-01-11 12:57:44.253] Capture Start,index,[2023-01-11 12:57:44.253] Capture Start
31809,2870,131814,2726
31810,2870,131815,2725
31811,2870,131816,2725
31812,2846,131817,2729
31813,2846,131818,2731
31814,2876,131819,2682
31815,2879,131820,2629
31816,2846,131821,2725
31817,2870,131822,2700
31818,2846,131823,2725
31819,2846,131824,2725
31820,2870,131825,2701
31821,2846,131826,2700
31822,2870,131827,2731
31823,2877,131828,2657
31824,2852,131829,2706
31825,2846,131830,2700
31826,2870,131831,2700
31827,2846,131832,2700
31828,2870,131833,2700
31829,2846,131834,2700
31830,2846,131835,2725
31831,2846,131836,2706
31832,2870,131837,2657
31833,2879,131838,2706
31834,2846,131839,2701
31835,2821,131840,2700
31836,2846,131841,2700
31837,2870,131842,2676
31838,2870,131843,2700
31839,2895,131844,2700
31840,2870,131845,2731
31841,2846,131846,2731
31842,2852,131847,2706
31843,2828,131848,2700
31844,2821,131849,2701
31845,2821,131850,2700
31846,2846,131851,2725
31847,2846,131852,2700
31848,2846,131853,2700
31849,2846,131854,2706
31850,2846,131855,2706
31851,2880,131856,2706
31852,2870,131857,2725
31853,2821,131858,2700
31854,2845,131859,2700
31855,2870,131860,2700
31856,2870,131861,2675
31857,2870,131862,2700
31858,2870,131863,2706
31859,2895,131864,2657
31860,2876,131865,2706
31861,2875,131866,2676
31862,2873,131867,2700
31863,2846,131868,2700
31864,2870,131869,2700
31865,2870,131870,2725
31866,2870,131871,2701
31867,2846,131872,2681
31868,2870,131873,2706
31869,2852,131874,2706
31870,2852,131875,2681
31871,2846,131876,2700
31872,2870,131877,2700
31873,2873,131878,2700
31874,2846,131879,2675
31875,2895,131880,2700
31876,2846,131881,2703
31877,2846,131882,2706
31878,2901,131883,2632
31879,2876,131884,2629
31880,2871,131885,2676
31881,2870,131886,2700
31882,2896,131887,2700
31883,2896,131888,2700
31884,2895,131889,2700
31885,2870,131890,2700
31886,2846,131891,2706
31887,2852,131892,2632
31888,2876,131893,2629
31889,2895,131894,2700
31890,2894,131895,2701
31891,2870,131896,2700
31892,2896,131897,2701
31893,2871,131898,2700
31894,2870,131899,2700
31895,2895,131900,2707
31896,2870,131901,2682
31897,2876,131902,2630
31898,2874,131903,2701
31899,2870,131904,2700
31900,2894,131905,2676
31901,2870,131906,2700
31902,2894,131907,2700
31903,2870,131908,2701
31904,2894,131909,2707
31905,2846,131910,2706
31906,2901,131911,2706
31907,2846,131912,2676
31908,2870,131913,2700
31909,2846,131914,2700
31910,2846,131915,2701
31911,2846,131916,2701
31912,2846,131917,2675
31913,2895,131918,2707
31914,2870,131919,2706
31915,2876,131920,2707
31916,2805,131921,2701
31917,2821,131922,2701
31918,2870,131923,2700
31919,2846,131924,2701
31920,2846,131925,2701
31921,2870,131926,2676
31922,2894,131927,2706
31923,2894,131928,2706
31924,2852,131929,2706
31925,2875,131930,2701
31926,2870,131931,2701
31927,2870,131932,2700
31928,2896,131933,2701
31929,2870,131934,2700
31930,2846,131935,2700
31931,2846,131936,2707
31932,2870,131937,2706
31933,2852,131938,2707
31934,2876,131939,2701
31935,2895,131940,2701
31936,2894,131941,2649
31937,2894,131942,2725
31938,2894,131943,2701
31939,2870,131944,2700
31940,2895,131945,2678
31941,2871,131946,2682
31942,2852,131947,2632
31943,2876,131948,2629
31944,2846,131949,2701
31945,2870,131950,2676
31946,2870,131951,2676
31947,2846,131952,2675
31948,2846,131953,2701
31949,2846,131954,2701
31950,2870,131955,2706
31951,2902,131956,2633
31952,2852,131957,2629
31953,2895,131958,2700
31954,2847,131959,2701
31955,2846,131960,2700
31956,2846,131961,2701
31957,2846,131962,2701
31958,2870,131963,2701
31959,2870,131964,2681
31960,2846,131965,2632
31961,2901,131966,2682
31962,2846,131967,2675
31963,2821,131968,2675
31964,2847,131969,2676
31965,2847,131970,2675
31966,2846,131971,2675
31967,2846,131972,2701
31968,2870,131973,2681
31969,2896,131974,2706
31970,2876,131975,2682
31971,2870,131976,2701
31972,2845,131977,2726
31973,2846,131978,2700
31974,2894,131979,2701
31975,2846,131980,2700
31976,2846,131981,2676
31977,2870,131982,2656
31978,2846,131983,2706
31979,2876,131984,2706
31980,2870,131985,2701
31981,2822,131986,2700
31982,2846,131987,2701
31983,2846,131988,2701
31984,2870,131989,2676
31985,2870,131990,2701
31986,2870,131991,2682
31987,2846,131992,2706
31988,2852,131993,2682
31989,2875,131994,2700
31990,2896,131995,2676
31991,2870,131996,2701
31992,2871,131997,2676
31993,2846,131998,2700
31994,2870,131999,2675
31995,2871,132000,2707
31996,2846,132001,2707
31997,2852,132002,2707
31998,2876,132003,2700
31999,2871,132004,2701
32000,2870,132005,2700
32001,2871,132006,2701
32002,2870,132007,2701
32003,2871,132008,2676
32004,2870,132009,2704
32005,2846,132010,2732
32006,2852,132011,2682
32007,2852,132012,2630
32008,2895,132013,2701
32009,2871,132014,2725
32010,2846,132015,2701
32011,2846,132016,2701
32012,2870,132017,2701
32013,2896,132018,2701
32014,2870,132019,2707
32015,2876,132020,2633
32016,2852,132021,2630
32017,2846,132022,2701
32018,2845,132023,2700
32019,2846,132024,2700
32020,2846,132025,2701
32021,2846,132026,2700
32022,2846,132027,2701
32023,2846,132028,2706
32024,2847,132029,2633
32025,2852,132030,2630
32026,2846,132031,2701
32027,2821,132032,2701
32028,2846,132033,2701
32029,2846,132034,2700
32030,2846,132035,2675
32031,2846,132036,2676
32032,2846,132037,2681
32033,2846,132038,2706
32034,2852,132039,2681
32035,2846,132040,2675
32036,2822,132041,2701
32037,2846,132042,2701
32038,2846,132043,2700
32039,2847,132044,2701
32040,2846,132045,2701
32041,2846,132046,2706
32042,2846,132047,2682
32043,2852,132048,2707
32044,2852,132049,2701
32045,2822,132050,2701
32046,2846,132051,2701
32047,2846,132052,2700
32048,2846,132053,2701
32049,2846,132054,2700
32050,2846,132055,2707
32051,2895,132056,2707
32052,2852,132057,2707
32053,2876,132058,2700
32054,2870,132059,2676
32055,2846,132060,2676
32056,2846,132061,2675
32057,2870,132062,2676
32058,2846,132063,2675
32059,2846,132064,2707
32060,2846,132065,2707
32061,2876,132066,2707
32062,2876,132067,2701
32063,2870,132068,2701
32064,2846,132069,2701
32065,2846,132070,2700
32066,2846,132071,2700
32067,2870,132072,2676
32068,2894,132073,2680
32069,2871,132074,2707
32070,2876,132075,2658
32071,2876,132076,2705
32072,2846,132077,2701
32073,2846,132078,2726
32074,2870,132079,2700
32075,2846,132080,2701
32076,2846,132081,2700
32077,2846,132082,2701
32078,2846,132083,2732
32079,2852,132084,2633
32080,2852,132085,2630
32081,2846,132086,2676
32082,2846,132087,2675
32083,2846,132088,2701
32084,2846,132089,2701
32085,2870,132090,2675
32086,2822,132091,2675
32087,2845,132092,2682
32088,2894,132093,2707
32089,2852,132094,2630
32090,2846,132095,2701
32091,2822,132096,2701
32092,2846,132097,2701
32093,2821,132098,2701
32094,2846,132099,2700
32095,2846,132100,2701
32096,2822,132101,2731
32097,2846,132102,2707
32098,2852,132103,2707
32099,2827,132104,2701
32100,2821,132105,2701
32101,2846,132106,2726
32102,2846,132107,2701
32103,2846,132108,2726
32104,2846,132109,2726
32105,2870,132110,2732
32106,2873,132111,2732
32107,2852,132112,2732
32108,2827,132113,2726
32109,2822,132114,2700
32110,2846,132115,2701
32111,2846,132116,2701
32112,2846,132117,2701
32113,2846,132118,2700
32114,2822,132119,2706
32115,2846,132120,2706
32116,2876,132121,2707
32117,2851,132122,2701
32118,2870,132123,2701
32119,2846,132124,2726
32120,2894,132125,2701
32121,2846,132126,2726
32122,2846,132127,2701
32123,2846,132128,2731
32124,2822,132129,2732
32125,2852,132130,2707
32126,2852,132131,2726
32127,2870,132132,2726
32128,2846,132133,2726
32129,2846,132134,2725
32130,2846,132135,2726
32131,2846,132136,2726
32132,2846,132137,2729
32133,2846,132138,2732
32134,2828,132139,2707
32135,2852,132140,2629
32136,2846,132141,2725
32137,2822,132142,2701
32138,2846,132143,2701
32139,2845,132144,2701
32140,2894,132145,2700
32141,2895,132146,2725
32142,2846,132147,2731
32143,2852,132148,2707
32144,2852,132149,2630
32145,2846,132150,2701
32146,2822,132151,2701
32147,2846,132152,2725
32148,2846,132153,2726
32149,2822,132154,2726
32150,2846,132155,2725
32151,2846,132156,2732
32152,2846,132157,2707
32153,2852,132158,2630
32154,2822,132159,2726
32155,2822,132160,2725
32156,2822,132161,2701
32157,2846,132162,2676
32158,2870,132163,2700
32159,2845,132164,2700
32160,2846,132165,2732
32161,2822,132166,2732
32162,2852,132167,2731
32163,2846,132168,2725
32164,2822,132169,2750
32165,2845,132170,2725
32166,2846,132171,2725
32167,2846,132172,2725
32168,2846,132173,2725
32169,2846,132174,2706
32170,2846,132175,2706
32171,2852,132176,2706
32172,2828,132177,2701
32173,2821,132178,2700
32174,2846,132179,2700
32175,2846,132180,2725
32176,2846,132181,2700
32177,2870,132182,2726
32178,2846,132183,2731
32179,2846,132184,2732
32180,2852,132185,2732
32181,2852,132186,2701
32182,2846,132187,2725
32183,2846,132188,2700
32184,2846,132189,2700
32185,2870,132190,2725
32186,2846,132191,2725
32187,2845,132192,2756
32188,2845,132193,2757
32189,2852,132194,2731
32190,2852,132195,2726
32191,2846,132196,2725
32192,2846,132197,2726
32193,2846,132198,2700
32194,2822,132199,2750
32195,2846,132200,2750
32196,2870,132201,2753
32197,2846,132202,2756
32198,2852,132203,2707
32199,2828,132204,2654
32200,2846,132205,2725
32201,2822,132206,2700
32202,2846,132207,2700
32203,2846,132208,2725
32204,2822,132209,2726
32205,2845,132210,2725
32206,2870,132211,2731
32207,2852,132212,2707
32208,2852,132213,2630
32209,2822,132214,2725
32210,2822,132215,2726
32211,2822,132216,2725
32212,2822,132217,2725
32213,2846,132218,2725
32214,2822,132219,2725
32215,2846,132220,2731
32216,2846,132221,2707
32217,2852,132222,2630
32218,2846,132223,2725
32219,2821,132224,2701
32220,2822,132225,2700
32221,2822,132226,2700
32222,2846,132227,2726
32223,2846,132228,2725
32224,2822,132229,2731
32225,2846,132230,2732
32226,2851,132231,2731
32227,2827,132232,2701
32228,2821,132233,2700
32229,2845,132234,2701
32230,2822,132235,2701
32231,2845,132236,2725
32232,2846,132237,2700
32233,2845,132238,2706
32234,2845,132239,2731
32235,2852,132240,2706
32236,2852,132241,2701
32237,2821,132242,2701
32238,2822,132243,2700
32239,2846,132244,2701
32240,2846,132245,2700
32241,2846,132246,2676
32242,2846,132247,2706
32243,2846,132248,2731
32244,2827,132249,2707
32245,2852,132250,2675
32246,2846,132251,2676
32247,2846,132252,2726
32248,2846,132253,2700
32249,2845,132254,2726
32250,2846,132255,2701
32251,2846,132256,2707
32252,2822,132257,2707
32253,2852,132258,2732
32254,2852,132259,2701
32255,2822,132260,2701
32256,2846,132261,2675
32257,2846,132262,2701
32258,2870,132263,2700
32259,2846,132264,2701
32260,2846,132265,2704
32261,2846,132266,2707
32262,2876,132267,2633
32263,2828,132268,2706
32264,2846,132269,2700
32265,2846,132270,2701
32266,2846,132271,2701
32267,2845,132272,2725
32268,2846,132273,2701
32269,2846,132274,2701
32270,2847,132275,2732
32271,2828,132276,2682
32272,2828,132277,2707
32273,2822,132278,2726
32274,2822,132279,2726
32275,2822,132280,2726
32276,2821,132281,2726
32277,2846,132282,2726
32278,2846,132283,2726
32279,2846,132284,2707
32280,2846,132285,2683
32281,2852,132286,2707
32282,2821,132287,2701
32283,2821,132288,2701
32284,2846,132289,2725
32285,2846,132290,2726
32286,2846,132291,2701
32287,2822,132292,2701
32288,2845,132293,2707
32289,2822,132294,2707
32290,2852,132295,2732
32291,2828,132296,2701
32292,2797,132297,2700
32293,2846,132298,2676
32294,2822,132299,2701
32295,2822,132300,2701
32296,2822,132301,2726
32297,2846,132302,2707
32298,2846,132303,2706
32299,2828,132304,2707
32300,2827,132305,2701
32301,2821,132306,2726
32302,2846,132307,2701
32303,2821,132308,2676
32304,2846,132309,2701
32305,2846,132310,2700
32306,2846,132311,2707
32307,2846,132312,2707
32308,2828,132313,2707
32309,2851,132314,2701
32310,2846,132315,2700
32311,2845,132316,2701
32312,2822,132317,2701
32313,2822,132318,2726
32314,2846,132319,2726
32315,2846,132320,2707
32316,2846,132321,2707
32317,2852,132322,2707
32318,2852,132323,2701
32319,2846,132324,2701
32320,2846,132325,2675
32321,2845,132326,2676
32322,2846,132327,2676
32323,2845,132328,2701
32324,2846,132329,2704
32325,2846,132330,2682
32326,2852,132331,2682
32327,2852,132332,2706
32328,2822,132333,2701
32329,2846,132334,2627
32330,2822,132335,2701
32331,2822,132336,2676
32332,2846,132337,2676
32333,2822,132338,2676
32334,2821,132339,2682
32335,2852,132340,2633
32336,2828,132341,2707
32337,2822,132342,2701
32338,2846,132343,2676
32339,2846,132344,2701
32340,2846,132345,2675
32341,2845,132346,2626
32342,2846,132347,2676
32343,2845,132348,2682
32344,2846,132349,2633
32345,2851,132350,2707
32346,2846,132351,2651
32347,2821,132352,2701
32348,2822,132353,2701
32349,2846,132354,2676
32350,2846,132355,2701
32351,2845,132356,2676
32352,2846,132357,2682
32353,2821,132358,2682
32354,2852,132359,2707
32355,2828,132360,2701
32356,2797,132361,2676
32357,2822,132362,2701
32358,2845,132363,2676
32359,2846,132364,2626
32360,2846,132365,2676
32361,2846,132366,2682
32362,2846,132367,2633
32363,2828,132368,2682
32364,2851,132369,2676
32365,2797,132370,2701
32366,2822,132371,2651
32367,2846,132372,2627
32368,2846,132373,2676
32369,2895,132374,2676
32370,2895,132375,2682
32371,2896,132376,2682
32372,2902,132377,2633
32373,2896,132378,2676
32374,2894,132379,2676
32375,2873,132380,2676
32376,2894,132381,2676
32377,2894,132382,2676
32378,2896,132383,2676
32379,2894,132384,2682
32380,2894,132385,2682
32381,2900,132386,2632
32382,2897,132387,2682
32383,2873,132388,2651
32384,2896,132389,2651
32385,2823,132390,2626
32386,2895,132391,2626
32387,2896,132392,2676
32388,2896,132393,2679
32389,2896,132394,2633
32390,2902,132395,2657
32391,2829,132396,2706
32392,2823,132397,2701
32393,2823,132398,2676
32394,2873,132399,2676
32395,2896,132400,2626
32396,2896,132401,2675
32397,2873,132402,2676
32398,2896,132403,2633
32399,2902,132404,2633
32400,2879,132405,2707
32401,2896,132406,2676
32402,2896,132407,2676
32403,2896,132408,2676
32404,2870,132409,2701
32405,2894,132410,2701
32406,2872,132411,2701
32407,2896,132412,2683
32408,2896,132413,2658
32409,2879,132414,2682
32410,2873,132415,2676
32411,2845,132416,2676
32412,2873,132417,2627
32413,2872,132418,2676
32414,2872,132419,2676
32415,2896,132420,2726
32416,2896,132421,2707
32417,2896,132422,2707
32418,2879,132423,2707
32419,2873,132424,2676
32420,2821,132425,2676
32421,2870,132426,2676
32422,2873,132427,2676
32423,2872,132428,2676
32424,2873,132429,2627
32425,2846,132430,2682
32426,2822,132431,2707
32427,2875,132432,2682
32428,2828,132433,2701
32429,2821,132434,2701
32430,2845,132435,2627
32431,2846,132436,2676
32432,2845,132437,2701
32433,2846,132438,2701
32434,2821,132439,2682
32435,2846,132440,2682
32436,2852,132441,2633
32437,2852,132442,2633
32438,2846,132443,2627
32439,2846,132444,2676
32440,2895,132445,2676
32441,2870,132446,2626
32442,2870,132447,2701
32443,2870,132448,2682
32444,2873,132449,2682
32445,2852,132450,2707
32446,2852,132451,2701
32447,2846,132452,2676
32448,2846,132453,2701
32449,2846,132454,2700
32450,2821,132455,2701
32451,2846,132456,2701
32452,2821,132457,2680
32453,2822,132458,2707
32454,2876,132459,2658
32455,2852,132460,2705
32456,2870,132461,2676
32457,2846,132462,2676
32458,2846,132463,2676
32459,2846,132464,2627
32460,2870,132465,2701
32461,2846,132466,2701
32462,2846,132467,2682
32463,2852,132468,2657
32464,2852,132469,2707
32465,2870,132470,2676
32466,2846,132471,2676
32467,2845,132472,2676
32468,2846,132473,2676
32469,2846,132474,2626
32470,2846,132475,2676
32471,2846,132476,2707
32472,2846,132477,2683
32473,2852,132478,2682
32474,2822,132479,2676
32475,2821,132480,2676
32476,2822,132481,2626
32477,2846,132482,2676
32478,2846,132483,2676
32479,2846,132484,2676
32480,2845,132485,2707
32481,2846,132486,2633
32482,2852,132487,2682
32483,2845,132488,2632
32484,2821,132489,2627
32485,2870,132490,2626
32486,2846,132491,2627
32487,2845,132492,2627
32488,2845,132493,2627
32489,2846,132494,2657
32490,2846,132495,2633
32491,2852,132496,2633
32492,2852,132497,2657
32493,2821,132498,2651
32494,2870,132499,2626
32495,2845,132500,2651
32496,2846,132501,2651
32497,2846,132502,2651
32498,2846,132503,2657
32499,2870,132504,2633
32500,2852,132505,2657
32501,2852,132506,2633
32502,2846,132507,2626
32503,2846,132508,2627
32504,2846,132509,2675
32505,2846,132510,2676
32506,2846,132511,2701
32507,2846,132512,2707
32508,2846,132513,2682
32509,2852,132514,2632
32510,2852,132515,2633
32511,2846,132516,2626
32512,2846,132517,2626
32513,2846,132518,2676
32514,2846,132519,2676
32515,2845,132520,2701
32516,2822,132521,2704
32517,2846,132522,2707
32518,2879,132523,2682
32519,2876,132524,2706
32520,2896,132525,2676
32521,2896,132526,2676
32522,2869,132527,2676
32523,2895,132528,2627
32524,2896,132529,2626
32525,2895,132530,2676
32526,2894,132531,2707
32527,2900,132532,2632
32528,2852,132533,2682
32529,2822,132534,2676
32530,2822,132535,2676
32531,2846,132536,2676
32532,2846,132537,2676
32533,2822,132538,2676
32534,2821,132539,2701
32535,2846,132540,2707
32536,2846,132541,2683
32537,2828,132542,2706
32538,2821,132543,2676
32539,2821,132544,2676
32540,2846,132545,2701
32541,2873,132546,2701
32542,2870,132547,2676
32543,2846,132548,2701
32544,2870,132549,2707
32545,2822,132550,2682
32546,2852,132551,2682
32547,2827,132552,2676
32548,2821,132553,2627
32549,2846,132554,2676
32550,2846,132555,2626
32551,2870,132556,2626
32552,2846,132557,2627
32553,2846,132558,2682
32554,2821,132559,2682
32555,2852,132560,2682
32556,2828,132561,2676
32557,2821,132562,2701
32558,2846,132563,2676
32559,2821,132564,2627
32560,2846,132565,2676
32561,2846,132566,2676
32562,2870,132567,2683
32563,2846,132568,2682
32564,2828,132569,2682
32565,2852,132570,2657
32566,2846,132571,2676
32567,2846,132572,2676
32568,2870,132573,2676
32569,2869,132574,2627
32570,2845,132575,2676
32571,2846,132576,2707
32572,2846,132577,2682
32573,2852,132578,2682
32574,2852,132579,2682
32575,2822,132580,2676
32576,2846,132581,2701
32577,2822,132582,2701
32578,2846,132583,2701
32579,2845,132584,2701
32580,2846,132585,2680
32581,2845,132586,2707
32582,2852,132587,2682
32583,2852,132588,2682
32584,2845,132589,2701
32585,2846,132590,2676
32586,2846,132591,2676
32587,2845,132592,2627
32588,2846,132593,2676
32589,2846,132594,2676
32590,2846,132595,2633
32591,2852,132596,2633
32592,2876,132597,2681
32593,2870,132598,2627
32594,2846,132599,2676
32595,2846,132600,2676
32596,2846,132601,2676
32597,2846,132602,2676
32598,2846,132603,2676
32599,2846,132604,2682
32600,2846,132605,2658
32601,2852,132606,2707
32602,2869,132607,2676
32603,2869,132608,2676
